country,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,driving,transit,walking
Austria,2020-12-29,-63,-13,19,-57,-65,20,-26.73,0,-46.8
Austria,2020-12-30,-60,8,-11,-57,-64,20,-30.62,0,-50.68
Austria,2020-12-31,-68,-12,7,-61,-75,22,-47.73,0,-53.99
Austria,2021-01-01,-90,-93,-30,-78,-87,29,-52.34,0,-68.1
Austria,2021-01-02,-74,-26,-24,-59,-39,14,-36.34,0,-57.57
Austria,2021-01-03,-74,-47,-16,-52,-34,9,-29.97,0,-52.61
Austria,2021-01-04,-62,-14,-24,-56,-56,19,-26.29,0,-46.35
Austria,2021-01-05,-60,2,-3,-54,-57,17,-26.16,0,-44.46
Austria,2021-01-06,-82,-89,-6,-68,-84,29,-33.32,0,-52.29
Austria,2021-01-07,-64,-10,-26,-53,-47,18,-29.94,0,-44.81
Austria,2021-01-08,-66,-16,-24,-53,-45,18,-26.06,0,-43.62
Austria,2021-01-09,-70,-21,-11,-52,-33,11,-29.83,0,-47.5
Austria,2021-01-10,-72,-43,-13,-48,-30,8,-30.19,0,-52.13
Austria,2021-01-11,-60,-17,-17,-46,-34,13,-26.96,0,-39.5
Austria,2021-01-12,-63,-19,-25,-48,-35,14,-26.59,0,-39.99
Austria,2021-01-13,-64,-20,-29,-48,-35,14,-27.84,0,-41.04
Austria,2021-01-14,-67,-23,-41,-49,-37,15,-26.85,0,-40.65
Austria,2021-01-15,-66,-15,-32,-49,-37,14,-24.84,0,-39.58
Austria,2021-01-16,-70,-22,-16,-52,-33,10,-33.19,0,-45.56
Austria,2021-01-17,-74,-43,-19,-52,-30,8,-34.47,0,-52.33
Austria,2021-01-18,-63,-22,-31,-47,-36,13,-27.54,0,-39.94
Austria,2021-01-19,-63,-18,-15,-47,-36,13,-26.23,0,-36.86
Austria,2021-01-20,-63,-18,-4,-44,-36,13,-24.03,0,-34.69
Austria,2021-01-21,-65,-16,-29,-47,-36,14,-25.38,0,-36.28
Austria,2021-01-22,-65,-15,-16,-47,-36,14,-24.2,0,-36.01
Austria,2021-01-23,-72,-22,-40,-55,-31,12,-34.83,0,-47.23
Austria,2021-01-24,-71,-39,-10,-48,-27,7,-32.16,0,-49.01
Austria,2021-01-25,-62,-20,-20,-46,-35,12,-24.83,0,-36.95
Austria,2021-01-26,-64,-22,-22,-47,-36,14,-24.7,0,-38.74
Austria,2021-01-27,-63,-20,-16,-46,-36,13,-25.07,0,-36.18
Austria,2021-01-28,-66,-20,-40,-48,-37,15,-24.33,0,-37.58
Austria,2021-01-29,-65,-15,-42,-49,-36,15,-21.42,0,-36.66
Austria,2021-01-30,-69,-20,-21,-52,-29,10,-29.9,0,-43.4
Austria,2021-01-31,-72,-40,-16,-47,-26,7,-27.08,0,-44.22
Austria,2021-02-01,-59,-16,-13,-44,-36,12,-19.25,0,-31.69
Austria,2021-02-02,-61,-16,-10,-45,-37,12,-18.93,0,-30.96
Austria,2021-02-03,-61,-16,-19,-45,-36,13,-16.43,0,-30.71
Austria,2021-02-04,-60,-13,0,-43,-36,12,-12.65,0,-23.74
Austria,2021-02-05,-62,-11,-3,-44,-37,13,-13.16,0,-26.18
Austria,2021-02-06,-68,-17,-16,-51,-28,9,-26.99,0,-38.88
Austria,2021-02-07,-74,-43,-38,-51,-26,8,-27.97,0,-48.13
Austria,2021-02-08,-34,-10,-27,-37,-34,10,-13.69,0,-23.7
Austria,2021-02-09,-37,-6,-18,-37,-34,10,-12.78,0,-25.14
Austria,2021-02-10,-40,-8,-29,-39,-34,11,-12.57,0,-27.7
Austria,2021-02-11,-45,-10,-36,-40,-35,12,-15.31,0,-30.88
Austria,2021-02-12,-44,-4,-26,-42,-36,12,-12.39,0,-28.2
Austria,2021-02-13,-44,-6,-19,-42,-22,7,-19.92,0,-34.19
Austria,2021-02-14,-62,-26,6,-40,-21,6,-20.73,0,-41.2
Austria,2021-02-15,-38,-7,-8,-34,-29,9,-15.06,0,-26.53
Austria,2021-02-16,-44,-6,-16,-35,-29,10,-15.8,0,-28.87
Austria,2021-02-17,-44,-5,-13,-33,-28,10,-15.24,0,-25.16
Austria,2021-02-18,-44,-6,0,-31,-28,10,-13.21,0,-21.06
Austria,2021-02-19,-44,-5,-17,-39,-32,12,-10.2,0,-23.4
Austria,2021-02-20,-44,-11,4,-39,-20,7,-18.18,0,-29.77
Austria,2021-02-21,-64,-24,5,-40,-22,6,-21.56,0,-41.31
Austria,2021-02-22,-38,-7,3,-33,-27,8,-13.03,0,-22.8
Austria,2021-02-23,-39,-5,30,-30,-27,8,-11.55,0,-19.38
Austria,2021-02-24,-39,-5,28,-30,-27,8,-8.89,0,-17.63
Austria,2021-02-25,-40,-5,15,-30,-27,9,-9.78,0,-16.51
Austria,2021-02-26,-41,-2,24,-32,-30,9,-3.59999999999999,0,-11.88
Austria,2021-02-27,-43,-8,-10,-40,-19,7,-16.69,0,-27.38
Austria,2021-02-28,-56,-13,43,-29,-18,4,-15.68,0,-29.19
Austria,2021-03-01,-34,-1,12,-31,-26,7,-10.87,0,-19.66
Austria,2021-03-02,-37,0,21,-30,-26,8,-10.93,0,-17.58
Austria,2021-03-03,-39,-2,16,-29,-27,8,-9.76,0,-16.13
Austria,2021-03-04,-41,-1,-3,-30,-27,9,-10.05,0,-18.53
Austria,2021-03-05,-45,-3,-39,-40,-30,12,-8.37,0,-26.8
Austria,2021-03-06,-41,-7,14,-35,-19,6,-13.03,0,-18.09
Austria,2021-03-07,-56,-15,39,-30,-20,5,-17.47,0,-31.95
Austria,2021-03-08,-35,-1,-4,-32,-26,8,-13.21,0,-24.47
Austria,2021-03-09,-40,-2,-1,-33,-27,9,-12.99,0,-24.02
Austria,2021-03-10,-42,-2,-10,-33,-26,10,-11.38,0,-23.08
Austria,2021-03-11,-43,-2,-18,-33,-27,10,-11.75,0,-23.23
Austria,2021-03-12,-42,1,-4,-34,-29,11,0,0,0
Austria,2021-03-13,-42,-6,24,-34,-19,6,-17.97,0,-21.18
Austria,2021-03-14,-71,-34,-41,-46,-25,8,-27.06,0,-48.18
Austria,2021-03-15,-38,-3,-7,-32,-25,9,-13.86,0,-24.51
Austria,2021-03-16,-42,-3,-16,-34,-26,10,-13.58,0,-26.89
Austria,2021-03-17,-42,-2,-11,-32,-25,10,-12.2,0,-25.71
Austria,2021-03-18,-44,-1,-19,-33,-26,10,-12.07,0,-25.11
Austria,2021-03-19,-44,1,-26,-38,-31,12,-9.23,0,-24.31
Austria,2021-03-20,-47,-8,-27,-42,-21,9,-21.49,0,-35.07
Austria,2021-03-21,-70,-34,-36,-46,-24,8,-26.91,0,-49.54
Austria,2021-03-22,-40,-4,-18,-34,-25,9,-14.42,0,-28.1
Austria,2021-03-23,-41,-2,-6,-33,-25,9,-12.78,0,-26.25
Austria,2021-03-24,-39,0,8,-31,-25,9,-11.36,0,-22.83
Austria,2021-03-25,-38,1,20,-28,-25,8,-6.95999999999999,0,-15.66
Austria,2021-03-26,-38,4,30,-29,-28,8,-0.530000000000001,0,-10.17
Austria,2021-03-27,-41,-3,3,-34,-17,6,-13.37,0,-22.97
Austria,2021-03-28,-55,-9,40,-29,-19,4,-15.61,0,-31.09
Austria,2021-03-29,-27,-1,37,-32,-35,8,-1.26000000000001,0,-11.67
Austria,2021-03-30,-25,5,76,-27,-35,7,6.81999999999999,0,-3.63
Austria,2021-03-31,-23,11,72,-24,-36,6,8.12,0,-3.37
Austria,2021-04-01,-42,7,36,-35,-39,10,-9.27,0,-24.98
Austria,2021-04-02,-48,8,3,-45,-45,14,-21.36,0,-36.2
Austria,2021-04-03,-58,-9,-28,-52,-24,9,-40.16,0,-54.4
Austria,2021-04-04,-69,-29,5,-46,-22,5,-40.86,0,-54.35
Austria,2021-04-05,-72,-85,86,-56,-83,22,-17.46,0,-34.27
Austria,2021-04-06,-48,2,-20,-40,-31,11,-13.94,0,-35.37
Austria,2021-04-07,-50,-4,-25,-40,-30,12,-14.06,0,-34.51
Austria,2021-04-08,-49,-1,-20,-39,-29,11,-12.96,0,-30.67
Austria,2021-04-09,-47,1,19,-35,-29,10,-9.73,0,-22.77
Austria,2021-04-10,-48,-5,46,-34,-18,6,-17.16,0,-23.83
Austria,2021-04-11,-53,-12,52,-28,-19,5,-14.35,0,-28.7
Austria,2021-04-12,-45,-5,-14,-37,-27,10,-13.91,0,-33.17
Austria,2021-04-13,-50,-5,-32,-40,-28,12,-16.54,0,-36.64
Austria,2021-04-14,-47,0,-11,-36,-27,10,-14.87,0,-32.21
Austria,2021-04-15,-48,-1,-17,-36,-27,10,-13.06,0,-30.58
Austria,2021-04-16,-48,0,-6,-38,-29,11,-13.13,0,-29.5
Austria,2021-04-17,-52,-7,-5,-43,-20,8,-27.16,0,-38.58
Austria,2021-04-18,-66,-27,-11,-41,-23,8,-23.75,0,-43.87
Austria,2021-04-19,-44,-4,-11,-35,-25,9,-12.87,0,-30.01
Austria,2021-04-20,-44,-1,13,-32,-25,9,-10.66,0,-26.69
Austria,2021-04-21,-42,-1,45,-28,-25,8,-8.25,0,-20.2
Austria,2021-04-22,-46,2,-7,-34,-25,10,-8.97,0,-27.98
Austria,2021-04-23,-45,5,31,-32,-27,9,-5.84,0,-21.84
Austria,2021-04-24,-46,-2,62,-30,-16,4,-13.73,0,-20.58
Austria,2021-04-25,-50,-5,59,-26,-16,4,-11.74,0,-29.37
Austria,2021-04-26,-40,2,23,-30,-23,7,-9.31,0,-24.26
Austria,2021-04-27,-42,5,27,-29,-23,8,-6.83,0,-23.97
Austria,2021-04-28,-41,6,38,-27,-23,7,-4.98999999999999,0,-21.48
Austria,2021-04-29,-42,9,24,-27,-23,7,-3.06,0,-21.89
Austria,2021-04-30,-39,34,20,-29,-26,8,-2.03,0,-21.35
Austria,2021-05-01,-70,-83,62,-35,-39,8,-15.44,0,-24.16
Austria,2021-05-02,-66,-19,-36,-43,-24,8,-13.18,0,-38.02
Austria,2021-05-03,-24,17,19,-24,-22,5,0.790000000000006,0,-14.23
Austria,2021-05-04,-27,13,59,-22,-22,6,2.83,0,-9.20999999999999
Austria,2021-05-05,-33,12,-7,-27,-23,8,2.38,0,-18.81
Austria,2021-05-06,-31,15,5,-24,-22,7,3.34,0,-14.15
Austria,2021-05-07,-35,16,-16,-30,-24,8,7.39,0,-17.96
Austria,2021-05-08,-31,9,53,-22,-10,3,-4.91,0,-13.15
Austria,2021-05-09,-42,13,79,-14,-6,0,3.67,0,-21.99
Austria,2021-05-10,-27,1,65,-21,-21,4,9.42,0,-5.26000000000001
Austria,2021-05-11,-29,11,65,-20,-21,5,6.44,0,-7.81999999999999
Austria,2021-05-12,-27,39,-13,-21,-23,5,6.13,0,-23.32
Austria,2021-05-13,-77,-86,-21,-59,-82,26,-10.12,0,-36.4
Austria,2021-05-14,-26,20,18,-34,-46,11,7.40000000000001,0,-11.18
Austria,2021-05-15,-35,0,21,-29,-16,5,-6.13,0,-20.87
Austria,2021-05-16,-49,6,47,-17,-12,3,6.17,0,-23.1
Austria,2021-05-17,-29,8,-6,-22,-17,5,7.90000000000001,0,-16.02
Austria,2021-05-18,-30,13,22,-18,-16,5,11.35,0,-9.53
Austria,2021-05-19,-21,14,3,-17,-16,4,14.36,0,0.230000000000004
Austria,2021-05-20,-22,15,17,-19,-16,4,17.97,0,2.76
Austria,2021-05-21,-21,17,40,-12,-14,2,35.26,0,18.04
Austria,2021-05-22,-19,12,23,-21,-7,2,15.46,0,15.74
Austria,2021-05-23,-35,0,19,-26,-15,3,4.88,0,-11.08
Austria,2021-05-24,-57,-84,43,-49,-81,20,21.4,0,-12.08
Austria,2021-05-25,-18,31,13,-18,-17,4,26.26,0,7.31999999999999
Austria,2021-05-26,-16,15,73,-11,-14,2,26.15,0,18.16
Austria,2021-05-27,-22,14,6,-17,-14,5,25.59,0,8.87000000000001
Austria,2021-05-28,-17,16,45,-11,-11,2,36.35,0,27.66
Austria,2021-05-29,-16,7,45,-15,-1,2,24.51,0,27.16
Austria,2021-05-30,-21,14,55,-13,-3,1,25.04,0,-1.12
Austria,2021-05-31,-11,15,62,-14,-12,2,29.39,0,17.7
Austria,2021-06-01,-8,23,93,-9,-13,1,33.99,0,23.36
Austria,2021-06-02,-1,47,95,-2,-14,-2,59.29,0,31.96
Austria,2021-06-03,-38,-78,164,-31,-80,14,50.31,0,40.62
Austria,2021-06-04,-9,23,95,-21,-43,6,47.61,0,58.55
Austria,2021-06-05,-17,1,73,-14,-4,0,34.14,0,36.12
Austria,2021-06-06,-27,6,24,-9,-2,0,50.86,0,-3.14
Austria,2021-06-07,-12,15,56,-13,-12,2,27.76,0,13.7
Austria,2021-06-08,-12,17,76,-11,-11,2,28.89,0,17.69
Austria,2021-06-09,-12,16,61,-12,-12,2,30.8,0,15.64
Austria,2021-06-10,-13,14,48,-12,-11,2,33.31,0,19.88
Austria,2021-06-11,-14,15,41,-12,-11,2,42.05,0,27.7
Austria,2021-06-12,-14,4,66,-13,1,-1,29.59,0,27.7
Austria,2021-06-13,-10,22,79,-5,5,-3,34.06,0,-0.170000000000002
Austria,2021-06-14,-11,10,81,-12,-12,0,31.75,0,14.34
Austria,2021-06-15,0,0,0,0,0,0,33.4,0,18.93
Austria,2021-06-16,0,0,0,0,0,0,37.06,0,20.37
Austria,2021-06-17,0,0,0,0,0,0,39,0,20.49
Belgium,2020-01-13,0,0,0,0,0,0,0,0,0
Belgium,2020-01-14,0,0,0,0,0,0,1.19,-1.33,1.45999999999999
Belgium,2020-01-15,0,0,0,0,0,0,7.48999999999999,5.01000000000001,10.44
Belgium,2020-01-16,0,0,0,0,0,0,7.67,5.87,18.86
Belgium,2020-01-17,0,0,0,0,0,0,17.38,13.55,39.1
Belgium,2020-01-18,0,0,0,0,0,0,19.32,10.73,74.99
Belgium,2020-01-19,0,0,0,0,0,0,2.68000000000001,0.530000000000001,11.72
Belgium,2020-01-20,0,0,0,0,0,0,3.67,5.62,5.08
Belgium,2020-01-21,0,0,0,0,0,0,7.83,10.39,13.37
Belgium,2020-01-22,0,0,0,0,0,0,10,14.35,19.64
Belgium,2020-01-23,0,0,0,0,0,0,8.65000000000001,11.03,18.63
Belgium,2020-01-24,0,0,0,0,0,0,16.76,16.9,41.59
Belgium,2020-01-25,0,0,0,0,0,0,20.76,16.25,74.68
Belgium,2020-01-26,0,0,0,0,0,0,4.16,6.64,19.37
Belgium,2020-01-27,0,0,0,0,0,0,5.12,13.29,15.72
Belgium,2020-01-28,0,0,0,0,0,0,6.84999999999999,15.8,19.7
Belgium,2020-01-29,0,0,0,0,0,0,11.21,17.19,27.83
Belgium,2020-01-30,0,0,0,0,0,0,12.96,18.26,32.95
Belgium,2020-01-31,0,0,0,0,0,0,27.96,26.13,60.33
Belgium,2020-02-01,0,0,0,0,0,0,22.89,22.24,78.82
Belgium,2020-02-02,0,0,0,0,0,0,4.88,15.06,18.45
Belgium,2020-02-03,0,0,0,0,0,0,6.02,19.32,18.08
Belgium,2020-02-04,0,0,0,0,0,0,9.17,17.23,17.56
Belgium,2020-02-05,0,0,0,0,0,0,11.05,21.7,31.86
Belgium,2020-02-06,0,0,0,0,0,0,11.1,21.67,37.37
Belgium,2020-02-07,0,0,0,0,0,0,23.19,34.02,66.1
Belgium,2020-02-08,0,0,0,0,0,0,29.25,34.78,95.81
Belgium,2020-02-09,0,0,0,0,0,0,-2.24,19.52,7.52
Belgium,2020-02-10,0,0,0,0,0,0,9.52,32.55,25.29
Belgium,2020-02-11,0,0,0,0,0,0,11.55,30.72,36.11
Belgium,2020-02-12,0,0,0,0,0,0,15.6,30.33,41.76
Belgium,2020-02-13,0,0,0,0,0,0,18.19,31.96,44.84
Belgium,2020-02-14,0,0,0,0,0,0,31.29,39.68,95.2
Belgium,2020-02-15,3,2,29,9,1,-1,35.91,42.1,135.37
Belgium,2020-02-16,-7,-3,-30,-3,-3,1,10.6,23.14,35.03
Belgium,2020-02-17,1,2,8,4,4,0,15.29,34.04,46.08
Belgium,2020-02-18,3,3,18,6,4,0,20.26,39.53,56.85
Belgium,2020-02-19,3,1,13,5,4,0,21.9,41.82,60.02
Belgium,2020-02-20,-2,-1,4,3,3,0,23.29,38.11,63.25
Belgium,2020-02-21,0,3,15,7,2,0,33.24,37.78,68.21
Belgium,2020-02-22,-4,0,0,2,-2,0,23.59,26.99,89.77
Belgium,2020-02-23,-7,-7,-27,-2,-4,0,5.29000000000001,18.46,25.25
Belgium,2020-02-24,7,0,7,-11,-24,4,16.44,36.73,45.88
Belgium,2020-02-25,10,2,29,-8,-23,4,16.56,35.58,55.27
Belgium,2020-02-26,-1,-5,-4,-11,-21,3,18.01,36.45,47.4
Belgium,2020-02-27,-2,-2,-15,-15,-23,6,17.4,37.36,44.5
Belgium,2020-02-28,-1,3,3,-10,-23,5,25.62,33.34,59.23
Belgium,2020-02-29,-4,2,-7,-2,-5,1,19.54,14.62,69.08
Belgium,2020-03-01,0,6,-2,5,-1,0,3.95,8.56,13.57
Belgium,2020-03-02,-4,7,-12,0,3,0,7.70999999999999,20.18,12.05
Belgium,2020-03-03,2,6,11,1,4,0,8.25,23.09,29.9
Belgium,2020-03-04,1,4,7,1,4,0,15.66,27.58,37.21
Belgium,2020-03-05,-4,1,-16,-2,2,2,18.33,32.54,36.47
Belgium,2020-03-06,-1,5,2,3,2,1,27.52,38.6,62.68
Belgium,2020-03-07,5,3,33,8,2,0,29.93,34.85,109.67
Belgium,2020-03-08,-1,1,-21,-2,-1,0,7.09,14.29,15.49
Belgium,2020-03-09,-1,4,6,-1,2,0,8.15000000000001,18.1,18.11
Belgium,2020-03-10,-4,4,-5,-4,1,2,5.81,12.37,16.42
Belgium,2020-03-11,-4,4,-3,-4,1,2,5.97,15.74,19.12
Belgium,2020-03-12,-7,23,4,-7,-1,3,-12.37,-8.95,8.40000000000001
Belgium,2020-03-13,-8,40,-5,-16,-7,5,-18.84,-28.06,-8.95
Belgium,2020-03-14,-70,-8,0,-34,-27,12,-36.56,-47.33,-31.63
Belgium,2020-03-15,-66,-18,20,-34,-29,8,-43.14,-53.72,-40.32
Belgium,2020-03-16,-32,16,7,-43,-36,14,-39.58,-55.37,-44.07
Belgium,2020-03-17,-36,30,31,-46,-45,16,-43.66,-62.24,-44.8
Belgium,2020-03-18,-61,-12,7,-56,-52,20,-55.9,-72.23,-50.54
Belgium,2020-03-19,-75,-23,-19,-67,-61,27,-61.55,-77,-58.37
Belgium,2020-03-20,-79,-22,-50,-71,-62,31,-63.02,-78.97,-64.01
Belgium,2020-03-21,-84,-39,-34,-67,-51,22,-67.94,-78.95,-52.49
Belgium,2020-03-22,-79,-45,-20,-63,-48,15,-67.64,-78.43,-46.05
Belgium,2020-03-23,-74,-25,-20,-70,-65,26,-63.7,-77.53,-55.76
Belgium,2020-03-24,-74,-21,-8,-69,-66,27,-61.27,-77.71,-53.34
Belgium,2020-03-25,-76,-29,-19,-69,-65,26,-61.38,-78.69,-51.83
Belgium,2020-03-26,-77,-25,-25,-72,-66,29,-60.97,-78.3,-51.87
Belgium,2020-03-27,-78,-21,-27,-70,-65,31,-59.62,-77.81,-48.72
Belgium,2020-03-28,-83,-36,-38,-67,-51,22,-64.75,-78.36,-43.33
Belgium,2020-03-29,-84,-53,-66,-76,-52,17,-70.24,-81.24,-65.5
Belgium,2020-03-30,-76,-30,-35,-72,-66,27,-62.92,-78.55,-60.6
Belgium,2020-03-31,-75,-25,-18,-71,-66,28,-61,-78.72,-54.22
Belgium,2020-04-01,-76,-31,-18,-69,-64,26,-59.48,-79.76,-52.45
Belgium,2020-04-02,-77,-27,-38,-73,-66,30,-60.49,-80.16,-58.99
Belgium,2020-04-03,-79,-21,-38,-72,-65,32,-58.95,-78.57,-53.02
Belgium,2020-04-04,-82,-32,-30,-64,-50,22,-61.98,-76.81,-37.02
Belgium,2020-04-05,-76,-36,-13,-60,-46,15,-61.56,-74.98,-28.04
Belgium,2020-04-06,-74,-27,-19,-69,-66,26,-56.71,-76.03,-46.62
Belgium,2020-04-07,-72,-19,4,-67,-66,26,-53.42,-74.15,-35.89
Belgium,2020-04-08,-73,-25,-3,-66,-64,24,-51.44,-73.61,-33.18
Belgium,2020-04-09,-73,-18,-7,-67,-66,27,-50.82,-73.3,-33.16
Belgium,2020-04-10,-75,-14,-12,-67,-66,30,-48.43,-73.45,-26.94
Belgium,2020-04-11,-79,-25,-20,-60,-47,20,-52.51,-72.83,-12.99
Belgium,2020-04-12,-75,-40,-24,-61,-45,15,-62.12,-73.76,-26.74
Belgium,2020-04-13,-86,-76,-31,-80,-88,35,-62.8,-76.05,-48.54
Belgium,2020-04-14,-73,-11,-26,-70,-66,27,-53.48,-73.94,-46.51
Belgium,2020-04-15,-74,-24,-12,-66,-64,25,-50.58,-72.46,-34.55
Belgium,2020-04-16,-73,-20,-4,-67,-65,27,-48.26,-73.03,-29.4
Belgium,2020-04-17,-75,-19,-14,-66,-63,30,-49.06,-73.85,-31.66
Belgium,2020-04-18,-80,-35,-54,-67,-45,22,-58.24,-77.28,-46.49
Belgium,2020-04-19,-76,-43,-29,-63,-41,15,-55.65,-73.52,-27.95
Belgium,2020-04-20,-66,-28,-9,-65,-60,24,-49.96,-73.43,-40.89
Belgium,2020-04-21,-66,-22,0,-64,-60,25,-48.49,-73.09,-38.98
Belgium,2020-04-22,-68,-25,-1,-63,-58,23,-45.64,-72.01,-33.35
Belgium,2020-04-23,-67,-19,2,-63,-60,25,-45.75,-72.07,-32.39
Belgium,2020-04-24,-71,-19,-17,-64,-59,28,-47.71,-73.68,-34.38
Belgium,2020-04-25,-75,-28,-25,-58,-39,19,-50.98,-71.19,-23.95
Belgium,2020-04-26,-70,-33,-3,-54,-36,13,-50.98,-70.07,-16.31
Belgium,2020-04-27,-63,-26,4,-62,-58,23,-47.23,-71.8,-39.27
Belgium,2020-04-28,-68,-23,-38,-68,-58,24,-48.31,-74.05,-57.23
Belgium,2020-04-29,-68,-21,-31,-64,-56,23,-45.41,-73.75,-49.64
Belgium,2020-04-30,-60,-1,-28,-64,-57,25,-45.94,-71.91,-48.55
Belgium,2020-05-01,-83,-69,-37,-76,-83,37,-51.97,-72.27,-48.2
Belgium,2020-05-02,-71,-19,-36,-60,-37,19,-49.18,-72.9,-39.82
Belgium,2020-05-03,-69,-36,-13,-55,-33,13,-45.24,-66.81,-25.57
Belgium,2020-05-04,-57,-19,-4,-59,-53,21,-38.24,-67.5,-38.5
Belgium,2020-05-05,-56,-16,17,-58,-53,21,-35.94,-67.07,-35.02
Belgium,2020-05-06,-57,-19,21,-55,-51,19,-33.38,-64.18,-28.35
Belgium,2020-05-07,-57,-13,19,-56,-52,22,-31.98,-63.9,-26.66
Belgium,2020-05-08,-60,-12,11,-56,-51,24,-29.42,-64.47,-23.19
Belgium,2020-05-09,-65,-18,17,-46,-28,15,-28.98,-64.79,-7.56
Belgium,2020-05-10,-62,-25,-39,-51,-17,10,-36.33,-64.69,-41.76
Belgium,2020-05-11,-41,-18,-18,-54,-48,19,0,0,0
Belgium,2020-05-12,-40,-11,6,-50,-47,19,0,0,0
Belgium,2020-05-13,-44,-15,-7,-50,-46,18,-21.07,-57.8,-28.7
Belgium,2020-05-14,-47,-8,-1,-49,-47,19,-19.85,-56.63,-26.22
Belgium,2020-05-15,-50,-7,1,-45,-44,21,-17.38,-59.1,-20.49
Belgium,2020-05-16,-54,-14,-6,-36,-18,13,-23.2,-58.97,-14.98
Belgium,2020-05-17,-59,-14,26,-32,-13,9,-24.94,-53.94,-14.86
Belgium,2020-05-18,-34,-9,22,-41,-43,16,-14.35,-47.92,-19.12
Belgium,2020-05-19,-33,-1,35,-39,-43,16,-10.58,-49.06,-13.79
Belgium,2020-05-20,-26,11,34,-38,-43,13,-9.77,-50.61,-8.68000000000001
Belgium,2020-05-21,-65,-52,80,-54,-80,25,-18.88,-52.93,-9.66
Belgium,2020-05-22,-38,5,-5,-49,-62,23,-9.37,-52.54,-14.7
Belgium,2020-05-23,-47,-13,-3,-36,-13,13,-15.97,-53.83,-13.34
Belgium,2020-05-24,-58,-19,4,-37,-11,9,-19.94,-52.64,-26.65
Belgium,2020-05-25,-29,-9,29,-40,-42,15,-6.06999999999999,-45.26,-16.99
Belgium,2020-05-26,-29,-4,47,-39,-39,15,-4.13,-45.07,-10.97
Belgium,2020-05-27,-32,-7,41,-38,-39,13,-1.43000000000001,-44.59,-8.65000000000001
Belgium,2020-05-28,-32,1,33,-39,-40,16,-1.36,-45.28,-10.05
Belgium,2020-05-29,-37,3,33,-37,-38,16,3.37,-45.23,-6.25
Belgium,2020-05-30,-41,-1,35,-24,0,8,-6.31,-47.25,-0.939999999999998
Belgium,2020-05-31,-48,4,60,-22,0,5,-15.65,-50.52,-10.74
Belgium,2020-06-01,-57,-55,125,-51,-78,22,-1.88,-40.23,-6.89
Belgium,2020-06-02,-22,14,48,-34,-37,12,5.19,-37.16,-8.34
Belgium,2020-06-03,-29,-2,35,-34,-36,12,6.83,-35.41,-10.07
Belgium,2020-06-04,-36,-2,-19,-41,-37,16,4.7,-39.24,-20.35
Belgium,2020-06-05,-41,-5,-28,-43,-36,17,6.04000000000001,-42.38,-21.75
Belgium,2020-06-06,-39,-6,-10,-31,-2,10,0.569999999999993,-42.37,-12.84
Belgium,2020-06-07,-45,-9,22,-29,1,7,-2.41,-38.61,-15.66
Belgium,2020-06-08,-14,-11,-9,-36,-36,12,4.7,-34.71,-20.59
Belgium,2020-06-09,-14,-5,18,-34,-35,12,7.53,-31.78,-11.02
Belgium,2020-06-10,-15,-9,25,-33,-34,11,11.9,-30.73,-5.5
Belgium,2020-06-11,-15,-3,27,-33,-35,12,13.06,-27.22,-3.94
Belgium,2020-06-12,-18,-3,27,-31,-33,12,15.65,-31.62,4.81
Belgium,2020-06-13,-20,-6,60,-18,7,5,14.56,-32.1,22.85
Belgium,2020-06-14,-21,-4,48,-20,17,2,6.48,-35.52,-12.68
Belgium,2020-06-15,-7,-7,53,-29,-34,10,21.23,-24.16,0.719999999999999
Belgium,2020-06-16,-8,0,47,-29,-33,11,19.6,-22.95,1.52
Belgium,2020-06-17,-17,-9,3,-33,-33,11,25.46,-20.79,-4.98
Belgium,2020-06-18,-12,-2,33,-31,-34,11,24.57,-19.93,8.94
Belgium,2020-06-19,-13,-2,49,-27,-32,10,33.13,-20.06,21.8
Belgium,2020-06-20,-17,-9,70,-15,7,3,28.44,-24.52,41.92
Belgium,2020-06-21,-18,-5,55,-20,9,2,21.02,-23.26,6.89
Belgium,2020-06-22,-2,-4,70,-27,-35,9,30.49,-10.78,17.53
Belgium,2020-06-23,2,4,102,-23,-34,8,36.45,-4.79000000000001,32.21
Belgium,2020-06-24,-5,-1,93,-24,-31,7,38.14,-3.7,31.34
Belgium,2020-06-25,-6,3,89,-25,-33,8,39.5,-5.38,34.41
Belgium,2020-06-26,-15,-1,56,-25,-32,9,40.74,-8.34,30.82
Belgium,2020-06-27,-19,-7,43,-16,2,4,36.03,-17.8,44.19
Belgium,2020-06-28,-12,-4,56,-16,13,1,33.61,-15.17,16.37
Belgium,2020-06-29,2,-1,51,-25,-33,8,39.47,-1.95999999999999,24.38
Belgium,2020-06-30,2,0,38,-26,-32,9,45.47,2.78,23.89
Belgium,2020-07-01,-5,-6,35,-27,-34,7,51.89,1.76000000000001,30.84
Belgium,2020-07-02,-3,-1,58,-27,-36,9,51.08,3.38,39.06
Belgium,2020-07-03,-8,-3,77,-24,-36,8,57.23,-1.94,48.33
Belgium,2020-07-04,-17,-10,39,-15,0,3,45.87,-11.49,57.52
Belgium,2020-07-05,-13,-6,49,-16,5,1,42.79,-10.78,26.16
Belgium,2020-07-06,2,-4,77,-28,-40,8,47.94,1.33,35.2
Belgium,2020-07-07,5,-1,111,-24,-39,7,47.02,-0.349999999999994,42.22
